Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for Canceling by Customer,Canceled Rides by Driver,Reason for Canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Ride Distance,Driver Ratings,Customer Rating,Booking Value
2025-02-28,10:05:00,CNR7290020681,Success,CUST89958,Prime SUV,Kanakapura Road,MG Road,12.912116158268,10.0299390453438,0,,0,,0,,12.0143119401942,4.8,3.8,1799
2025-02-27,05:19:00,CNR4166407757,Success,CUST71302,eBike,Jayanagar,Yelahanka,7.2333118629218,14.0947246287951,0,,0,,0,,6.40130676433602,3.6,4.9,1880
2025-02-17,13:56:00,CNR3712033319,Driver Canceled,CUST64319,Prime Plus,Rajajinagar,Jayanagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-12,19:02:00,CNR6656995647,Incomplete,CUST52815,Mini,MG Road,MG Road,,,0,,0,,1,Customer Demand,,,,
2025-02-03,08:12:00,CNR4747917103,Success,CUST49116,eBike,Yelahanka,Kaggadasapura,12.1805639774105,5.96572602521868,0,,0,,0,,27.9584060821075,3.7,4.2,201
2025-02-03,11:21:00,CNR2336633202,Success,CUST31828,Auto,Hebbal,Marathahalli,5.26431958204287,16.4481861880735,0,,0,,0,,12.5972102180768,3.9,4.5,362
2025-02-28,21:48:00,CNR2788319918,Success,CUST80413,Prime SUV,Koramangala,Varthur,11.3340093626318,15.0528474272048,0,,0,,0,,28.7684579487644,3.6,5,456
2025-02-09,06:32:00,CNR2838254799,Driver Canceled,CUST16814,eBike,Arekere,Ulsoor,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-27,09:11:00,CNR1688567213,Incomplete,CUST37345,Prime Plus,Hoodi,Indiranagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-27,01:40:00,CNR6800625038,Driver Canceled,CUST37273,Prime Sedan,Kammanahalli,Ramamurthy Nagar,,,0,,1,,0,,,,,
2025-02-08,01:51:00,CNR6973790777,Driver Canceled,CUST41233,Prime Plus,Shantinagar,Girinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-12,10:02:00,CNR6626101216,Driver Canceled,CUST13597,eBike,Basaveshwaranagar,Domlur,,,0,,1,,0,,,,,
2025-02-08,03:42:00,CNR8689170559,Driver Canceled,CUST16961,Bike,Vidyaranyapura,Brookefield,,,0,,1,,0,,,,,
2025-02-11,17:24:00,CNR2582578831,Driver Canceled,CUST44967,Prime Plus,Yelahanka,Bommanahalli,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-01,15:27:00,CNR5122511519,Customer Canceled,CUST71914,eBike,Girinagar,CV Raman Nagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-10,17:00:00,CNR4194830295,Incomplete,CUST84794,eBike,Varthur,Indiranagar,,,0,,0,,1,Other Issue,,,,
2025-02-18,00:51:00,CNR1040772536,Customer Canceled,CUST66599,eBike,MG Road,Kanakapura Road,,,1,AC is not working,0,,0,,,,,
2025-02-23,18:09:00,CNR5396735788,Success,CUST17735,Prime Plus,Arekere,Banashankari,11.2340245251723,18.0516601616047,0,,0,,0,,23.5455944288823,4.6,4.9,317
2025-02-24,20:20:00,CNR1200390210,Success,CUST62650,Mini,JP Nagar,CV Raman Nagar,7.21446978574771,19.3075576024542,0,,0,,0,,11.0899703995162,3,4.8,137
2025-02-28,14:31:00,CNR6835039323,Driver Canceled,CUST63162,Prime Plus,Hennur,Sadashivanagar,,,0,,1,,0,,,,,
2025-02-20,00:43:00,CNR7683909391,Success,CUST29935,Prime Plus,Basavanagudi,Jayanagar,10.6972211089558,10.8941971110378,0,,0,,0,,14.5216193513013,4.6,3.7,183
2025-02-03,16:35:00,CNR9696175848,Success,CUST13278,Mini,Arekere,Kanakapura Road,13.3748708295931,17.4917220401099,0,,0,,0,,5.40644217196769,3.2,4.8,426
2025-02-12,16:22:00,CNR4959631580,Success,CUST72708,Prime SUV,Brookefield,Indiranagar,12.8324566972804,8.03675079554578,0,,0,,0,,9.09032316784529,3.3,4.3,220
2025-02-20,04:05:00,CNR1579254263,Success,CUST70102,Prime Plus,Hennur,Yelahanka,10.5891544738095,13.8864269023761,0,,0,,0,,11.4993137846334,4.4,3.9,367
2025-02-17,08:43:00,CNR6969180838,Customer Canceled,CUST83165,Auto,Nagavara,Banashankari,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-01,23:20:00,CNR2098001089,Success,CUST27691,Prime Plus,CV Raman Nagar,Jayanagar,14.5801865295453,17.067319889605,0,,0,,0,,19.9068564207188,4.6,3.3,219
2025-02-23,07:59:00,CNR4566854263,Success,CUST42658,eBike,Sarjapur,Vidyaranyapura,4.22404426505651,17.8297212246702,0,,0,,0,,28.7174680925463,3.9,4,462
2025-02-08,18:59:00,CNR3556040296,Success,CUST60228,Prime Sedan,HSR Layout,Whitefield,7.13601270217885,19.6443494071083,0,,0,,0,,11.7702600341209,3.9,3.8,1384
2025-02-02,07:08:00,CNR8687517442,Driver Canceled,CUST65439,Prime Sedan,Yelahanka,Marathahalli,,,0,,1,Customer related issue,0,,,,,
2025-02-28,02:19:00,CNR6138500854,Success,CUST62069,Prime SUV,Rajajinagar,Vidyaranyapura,4.62936728013625,16.1229057692337,0,,0,,0,,16.7807045942281,4.5,4,405
2025-02-11,19:09:00,CNR9610517611,Success,CUST40212,Prime Sedan,Benson Town,Vidyaranyapura,3.24662060285526,5.94414177108606,0,,0,,0,,4.50261290677433,4.7,3.1,360
2025-02-21,22:37:00,CNR7640774933,Driver Canceled,CUST89112,Prime SUV,Bannerghatta,Banashankari,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-13,12:16:00,CNR4101653792,Success,CUST51905,Mini,RT Nagar,Kanakapura Road,4.72767552767339,9.03309089993476,0,,0,,0,,24.2115230942061,4.6,3.3,379
2025-02-12,17:09:00,CNR6822250825,Success,CUST26518,Mini,Banashankari,Electronic City,7.66446318829841,13.2285981575156,0,,0,,0,,16.7935103441068,3.4,3.2,226
2025-02-14,19:35:00,CNR4340001149,Success,CUST95099,Prime Sedan,Hebbal,Ulsoor,7.66208802155694,7.08794811566643,0,,0,,0,,22.0544501119438,5,4.9,283
2025-02-19,23:42:00,CNR1345621122,Customer Canceled,CUST97786,Auto,Yelahanka,RT Nagar,,,1,Change of plans,0,,0,,,,,
2025-02-02,11:27:00,CNR1191922704,Driver Canceled,CUST26191,eBike,Girinagar,Arekere,,,0,,1,More than permitted people in there,0,,,,,
2025-02-13,10:53:00,CNR9787044829,Driver Canceled,CUST16318,Bike,Bellandur,Indiranagar,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-11,06:40:00,CNR1927894595,Success,CUST46090,eBike,Rajajinagar,Hebbal,11.6295565705375,15.7929770819761,0,,0,,0,,19.2404897267729,3.6,4.9,332
2025-02-21,20:02:00,CNR2134940884,Driver Canceled,CUST62802,Prime SUV,Bellandur,Koramangala,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-16,11:09:00,CNR7824905486,Success,CUST75859,eBike,Kaggadasapura,Basavanagudi,6.87738745790058,7.49387707692102,0,,0,,0,,24.1119359335289,3.7,3.6,394
2025-02-21,01:28:00,CNR6963563093,Success,CUST19754,Bike,Koramangala,Kalyan Nagar,4.71047100873451,17.6226020735201,0,,0,,0,,23.1124274089468,3.2,3.5,303
2025-02-01,04:32:00,CNR1744530636,Success,CUST91254,Bike,Yelahanka,Shantinagar,8.59476997115393,13.1085328258266,0,,0,,0,,2.28495708378863,3.1,3.5,474
2025-02-26,11:39:00,CNR5923596506,Driver Canceled,CUST10676,eBike,Indiranagar,Fraser Town,,,0,,1,More than permitted people in there,0,,,,,
2025-02-27,14:10:00,CNR5508520906,Driver Canceled,CUST71584,Prime Sedan,Mahadevapura,Indiranagar,,,0,,1,Customer related issue,0,,,,,
2025-02-23,00:07:00,CNR4227339892,Success,CUST12420,Auto,KR Puram,Girinagar,6.94307352700528,15.7905953965083,0,,0,,0,,4.48491208165692,4.1,4.6,767
2025-02-28,11:37:00,CNR5097306526,Driver Canceled,CUST92634,Mini,Sarjapur,Ramamurthy Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-11,19:13:00,CNR5540803406,Success,CUST73509,Bike,Hoodi,Girinagar,8.1602159896446,7.78345417734427,0,,0,,0,,17.1991145481328,3.3,3.7,338
2025-02-20,15:41:00,CNR2626000234,Success,CUST69134,Mini,MG Road,Hennur,12.2946970871324,15.3724503311593,0,,0,,0,,14.7395660697836,4.2,4.4,806
2025-02-09,17:15:00,CNR8860760843,Success,CUST80726,Prime Plus,HSR Layout,Hebbal,10.9176668272768,10.8961244650423,0,,0,,0,,22.398013096974,4.7,3,404
2025-02-14,10:12:00,CNR5726404249,Success,CUST88589,Bike,Electronic City,Banashankari,4.73279541484734,18.729704384176,0,,0,,0,,26.2984654192067,4.5,3.9,1833
2025-02-02,20:27:00,CNR8508292969,Customer Canceled,CUST94835,eBike,Fraser Town,Sadashivanagar,,,1,Wrong Address,0,,0,,,,,
2025-02-18,15:51:00,CNR2172992558,Success,CUST94730,Bike,Chikbanavara,Hoodi,5.97378472199672,3.66749167613566,0,,0,,0,,20.8133169104486,3.1,4.5,307
2025-02-04,01:43:00,CNR5511332012,Success,CUST51298,eBike,CV Raman Nagar,Kammanahalli,6.95126748589092,4.48831926945952,0,,0,,0,,17.0481900869688,3.4,4.5,315
2025-02-20,20:55:00,CNR8197685980,Success,CUST70483,Prime SUV,Kaggadasapura,JP Nagar,9.80124660086839,11.2958217585146,0,,0,,0,,20.582451513805,4.6,4.7,145
2025-02-03,09:26:00,CNR7510885929,Success,CUST31999,Prime Plus,Vidyaranyapura,Shantinagar,10.0465594722359,6.21809197944589,0,,0,,0,,29.8355794998256,4.5,3.6,1978
2025-02-12,16:31:00,CNR1413910545,Success,CUST55720,Bike,Electronic City,Nagavara,13.3091358796013,19.3768411815484,0,,0,,0,,18.5881741184068,4.6,4.8,145
2025-02-21,15:42:00,CNR5863968275,Success,CUST89666,Prime SUV,KR Puram,Malleshwaram,14.7474584756688,4.66264056318191,0,,0,,0,,21.2254785663916,3.8,3.4,397
2025-02-21,04:59:00,CNR2083368982,Success,CUST34802,Prime Plus,Marathahalli,RT Nagar,5.15926757770545,10.2425404658426,0,,0,,0,,7.5863056896587,4,4.2,1796
2025-02-10,17:20:00,CNR3101279154,Success,CUST45206,Prime Plus,Koramangala,CV Raman Nagar,7.64790065011392,16.3444680458077,0,,0,,0,,13.2485649115556,4.9,4.3,200
2025-02-02,07:32:00,CNR4187855006,Success,CUST51624,Mini,Basaveshwaranagar,Ulsoor,11.4050548626412,2.62722308501263,0,,0,,0,,25.4806839756776,4.2,4.9,231
2025-02-19,13:34:00,CNR2629271847,Success,CUST74575,Auto,Chikbanavara,Electronic City,8.20533672388061,13.1564743982361,0,,0,,0,,26.838736037136,3.7,4.7,101
2025-02-12,17:25:00,CNR5308605167,Success,CUST46702,Mini,HSR Layout,Hebbal,12.039529855612,16.1114169396125,0,,0,,0,,29.758715953769,4.9,3.2,1178
2025-02-11,08:56:00,CNR9005172519,Success,CUST51314,eBike,HSR Layout,Bannerghatta,3.41524885287349,18.0279857806264,0,,0,,0,,3.06296592957924,4.6,3.6,1602
2025-02-14,02:56:00,CNR8872982152,Success,CUST57736,Auto,Jakkur,BTM Layout,8.31278847385511,4.22196118357158,0,,0,,0,,12.0499351949322,4.4,4.4,400
2025-02-28,04:09:00,CNR8619261618,Driver Canceled,CUST74506,eBike,Whitefield,Kammanahalli,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-28,01:09:00,CNR7444921881,Success,CUST39188,eBike,Chikbanavara,Domlur,9.56756663060966,5.39162465928908,0,,0,,0,,4.69870517058715,4.7,3.8,1473
2025-02-20,16:07:00,CNR3307583687,Driver Canceled,CUST20094,Prime Sedan,Basavanagudi,Girinagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-17,11:47:00,CNR1366870613,Customer Canceled,CUST87466,Auto,Basaveshwaranagar,Jayanagar,,,1,,0,,0,,,,,
2025-02-13,23:20:00,CNR4999176089,Success,CUST93303,Prime Sedan,Marathahalli,Basaveshwaranagar,3.442082081382,10.5679692604563,0,,0,,0,,11.1067152073885,3.3,3.6,196
2025-02-19,11:19:00,CNR4685589431,Incomplete,CUST10703,eBike,Girinagar,Ramamurthy Nagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-18,00:10:00,CNR7573624510,Success,CUST62350,eBike,Kaggadasapura,Chikbanavara,11.6471194664701,15.6862605797909,0,,0,,0,,13.1543476633136,4.8,4.7,269
2025-02-09,23:45:00,CNR2090774145,Driver Canceled,CUST79684,Bike,Kalyan Nagar,Marathahalli,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-15,07:07:00,CNR9816705316,Success,CUST17679,Auto,Bannerghatta,Basavanagudi,14.7500591788248,12.1837836632196,0,,0,,0,,9.8228475233986,4.3,4.1,766
2025-02-11,22:30:00,CNR8544027248,Success,CUST99485,Bike,Koramangala,Varthur,14.3795797190785,19.9879914253847,0,,0,,0,,16.5463911454646,3.4,4.4,436
2025-02-08,20:09:00,CNR7776495385,Incomplete,CUST15537,Bike,Hebbal,Whitefield,,,0,,0,,1,Other Issue,,,,
2025-02-01,00:51:00,CNR5239381075,Driver Canceled,CUST22369,Mini,Yelahanka,Fraser Town,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-20,15:23:00,CNR8612402306,Driver Canceled,CUST11329,Prime SUV,Chikbanavara,Nagavara,,,0,,1,More than permitted people in there,0,,,,,
2025-02-17,11:11:00,CNR2772831740,Success,CUST97258,Auto,Malleshwaram,Vijayanagar,14.3158611577819,15.3450716413547,0,,0,,0,,13.0616918718163,3.2,4.3,173
2025-02-01,02:06:00,CNR6483066225,Success,CUST59951,Prime Plus,Hulimavu,Basavanagudi,10.619160612517,9.66181426591777,0,,0,,0,,28.2397225757366,5,4.6,239
2025-02-04,18:14:00,CNR9078563571,Success,CUST60246,Bike,Jayanagar,Vijayanagar,8.04992779406437,13.2173873052787,0,,0,,0,,13.36898454189,3.6,4.3,338
2025-02-08,12:35:00,CNR9719804064,Success,CUST57064,Prime Plus,JP Nagar,Kammanahalli,4.49547325976902,18.8630888987154,0,,0,,0,,14.6292933926636,3.2,3.9,120
2025-02-18,14:52:00,CNR6373409214,Success,CUST59620,eBike,Vidyaranyapura,Richmond Town,4.47228606396664,8.742991193996,0,,0,,0,,14.6468960817205,4.4,4.3,1640
2025-02-05,11:09:00,CNR5072854910,Success,CUST14056,Prime Sedan,KR Puram,Hulimavu,9.85317710424389,18.0960928389263,0,,0,,0,,29.2436585227301,4.1,4.3,1170
2025-02-27,05:04:00,CNR8536391297,Success,CUST70986,Prime SUV,Hulimavu,Bagmane Tech Park,13.9327019659214,17.2177737326131,0,,0,,0,,26.9102717616182,3.8,4.1,370
2025-02-25,23:27:00,CNR5120131989,Success,CUST38046,Prime Plus,Rajajinagar,Indiranagar,6.12376562533492,17.7450363448285,0,,0,,0,,15.2514894822855,4.8,3.1,270
2025-02-20,18:10:00,CNR5960669571,Success,CUST91312,Prime Sedan,Bagmane Tech Park,Shantinagar,4.12054323549983,18.9678003885459,0,,0,,0,,4.42321207232117,4,5,234
2025-02-06,09:44:00,CNR8591837348,Success,CUST92650,Prime Sedan,Hebbal,Sadashivanagar,9.26661730969438,19.2148877138985,0,,0,,0,,25.9935242530855,5,3.6,1064
2025-02-04,19:44:00,CNR2348550440,Success,CUST99626,Auto,Fraser Town,Shantinagar,9.86799984819396,2.99442246898453,0,,0,,0,,18.9918947075285,3.6,3.1,159
2025-02-27,08:59:00,CNR9841195672,Success,CUST95500,Bike,Bannerghatta,Yelahanka,12.9368401585446,2.67322489574856,0,,0,,0,,20.1535324500744,4.2,3.9,124
2025-02-09,17:21:00,CNR1346763081,Driver Canceled,CUST81229,Mini,Shantinagar,Basaveshwaranagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-03,21:00:00,CNR5527120675,Success,CUST64816,Bike,Bellandur,Vijayanagar,7.76525907812379,13.6686315175833,0,,0,,0,,29.7368479981849,4.1,3.8,809
2025-02-10,12:43:00,CNR1045526566,Success,CUST10158,Prime Plus,Bannerghatta,Ramamurthy Nagar,12.5878622056038,11.6720066064113,0,,0,,0,,6.72366751137542,3.1,3.5,1297
2025-02-05,05:44:00,CNR4157075635,Success,CUST41714,Prime Sedan,Nagavara,BTM Layout,11.0979241055459,9.21682512736868,0,,0,,0,,23.4721038961715,4.4,3.1,288
2025-02-28,04:50:00,CNR7322946896,Success,CUST24419,Mini,Hebbal,Nagavara,11.5230211285878,3.81519737106413,0,,0,,0,,21.4152150968941,3.3,3.5,466
2025-02-23,04:44:00,CNR6263411845,Success,CUST58274,Auto,Nagavara,Hoodi,10.8805299845905,11.1721619578985,0,,0,,0,,15.3721784457094,4.2,3.6,1171
2025-02-05,13:50:00,CNR3151876106,Driver Canceled,CUST11318,Bike,Koramangala,Bagmane Tech Park,,,0,,1,Customer related issue,0,,,,,
2025-02-11,17:53:00,CNR4527601871,Incomplete,CUST66450,Bike,Hulimavu,Hennur,,,0,,0,,1,Other Issue,,,,
2025-02-13,18:45:00,CNR7934617896,Success,CUST23307,Prime Sedan,Ulsoor,Mahadevapura,2.00492811052942,7.20005403186092,0,,0,,0,,23.3774011926803,3.8,4.8,1940
2025-02-21,16:40:00,CNR1623252239,Customer Canceled,CUST73466,Auto,Varthur,Whitefield,,,1,AC is not working,0,,0,,,,,
2025-02-22,12:11:00,CNR7527087631,Success,CUST84946,Mini,Nagavara,Bannerghatta,4.29097392665862,16.4705937329745,0,,0,,0,,8.33260768861437,3.9,3.1,449
2025-02-01,12:59:00,CNR5806688332,Success,CUST94010,Prime Plus,Jakkur,KR Puram,7.47075487113984,17.0364188006942,0,,0,,0,,14.6984759280036,5,4.2,1503
2025-02-03,20:39:00,CNR5628330945,Success,CUST35303,Mini,KR Puram,Whitefield,2.12337744109119,12.8892845251884,0,,0,,0,,19.3933216150161,4.9,5,464
2025-02-25,02:37:00,CNR4526366777,Success,CUST28170,Mini,Vijayanagar,KR Puram,10.9601586183834,16.6989087714496,0,,0,,0,,19.8402226298078,4.2,4.1,236
2025-02-11,19:05:00,CNR6849513682,Success,CUST51080,Bike,Sarjapur,Bagmane Tech Park,9.8890902700983,12.1255950279441,0,,0,,0,,6.80711785765495,4.9,3.9,287
2025-02-12,09:00:00,CNR8087250438,Customer Canceled,CUST45242,Auto,Nagavara,Sadashivanagar,,,1,Wrong Address,0,,0,,,,,
2025-02-21,10:14:00,CNR6290935703,Success,CUST62791,eBike,Bannerghatta,Nagavara,4.78029383865226,5.82179492821591,0,,0,,0,,29.1564114568494,4.9,3.6,609
2025-02-17,15:17:00,CNR3404465428,Success,CUST29163,Bike,Mahadevapura,Bellandur,12.6510614358453,4.5273385207475,0,,0,,0,,17.9147018250637,4.3,4.9,271
2025-02-22,14:56:00,CNR3914276490,Success,CUST30301,Bike,Bellandur,Rajajinagar,4.9474128629155,7.39867849983399,0,,0,,0,,2.14017291389591,3.5,3.9,206
2025-02-07,10:43:00,CNR3319697987,Incomplete,CUST42584,Prime SUV,KR Puram,Kalyan Nagar,,,0,,0,,1,Other Issue,,,,
2025-02-07,08:17:00,CNR9299235527,Success,CUST66879,Prime Plus,Girinagar,Koramangala,14.1076289677859,17.9777343270584,0,,0,,0,,29.7867446523234,4.9,3.1,294
2025-02-24,18:49:00,CNR5656959941,Success,CUST16248,Auto,Ulsoor,Hoodi,14.1793054802756,3.84845583655825,0,,0,,0,,22.0545167253548,3.9,4.3,1373
2025-02-13,16:54:00,CNR6072024699,Success,CUST18967,Bike,Richmond Town,Vidyaranyapura,9.93010153395981,18.2831609592539,0,,0,,0,,9.00912438587029,3.1,3.7,385
2025-02-02,22:31:00,CNR2072213308,Driver Canceled,CUST57863,Mini,Vijayanagar,Jakkur,,,0,,1,More than permitted people in there,0,,,,,
2025-02-20,08:59:00,CNR5149436748,Incomplete,CUST51833,Auto,Hennur,Mahadevapura,,,0,,0,,1,Other Issue,,,,
2025-02-05,09:47:00,CNR6472563266,Success,CUST60641,Prime Sedan,Kaggadasapura,Vijayanagar,4.33288531565263,15.7389983534057,0,,0,,0,,18.8203017316042,4,4.5,882
2025-02-22,03:14:00,CNR2764256515,Success,CUST93677,Auto,Basaveshwaranagar,Domlur,7.93815261787758,4.13518014465392,0,,0,,0,,27.2457241766427,4.5,3.2,1873
2025-02-22,18:18:00,CNR6044715291,Success,CUST68407,Mini,Hoodi,Basaveshwaranagar,4.14491556779506,18.474237992245,0,,0,,0,,8.09123858926702,4.7,4.3,331
2025-02-10,20:51:00,CNR6465162684,Success,CUST94518,eBike,Ulsoor,Varthur,8.594893123116,15.373827892294,0,,0,,0,,24.4627037723541,3.8,3.7,180
2025-02-15,07:32:00,CNR3211484846,Success,CUST28918,Prime Sedan,Richmond Town,Marathahalli,7.41430891446387,14.6116249728642,0,,0,,0,,15.6677148818264,4.3,3.3,325
2025-02-11,16:31:00,CNR2146040148,Customer Canceled,CUST63703,Mini,Kaggadasapura,CV Raman Nagar,,,1,Wrong Address,0,,0,,,,,
2025-02-07,19:29:00,CNR7398488896,Success,CUST21726,Bike,Chikbanavara,Mahadevapura,10.2384912311048,18.4921169101697,0,,0,,0,,2.91883470026326,4.1,4.2,272
2025-02-23,01:30:00,CNR6214107327,Driver Canceled,CUST66974,Auto,Ulsoor,Sadashivanagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-09,02:18:00,CNR3752734184,Success,CUST55998,Prime SUV,Electronic City,KR Puram,5.7030174261692,6.59868878813605,0,,0,,0,,11.4560911996297,3,4.4,219
2025-02-25,12:33:00,CNR3331851658,Driver Canceled,CUST47448,Prime SUV,Kammanahalli,Girinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-24,02:41:00,CNR4562790491,Success,CUST61520,Prime Plus,Yelahanka,Jakkur,5.5544261134386,5.11648432929248,0,,0,,0,,10.1429064401585,3.6,3.3,1224
2025-02-05,14:21:00,CNR7880992019,Driver Canceled,CUST33531,Prime Sedan,Richmond Town,CV Raman Nagar,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-20,17:39:00,CNR2135649608,Success,CUST51381,eBike,Bommanahalli,Kaggadasapura,4.10231753710786,5.96879457696481,0,,0,,0,,27.8394366061092,4.8,4,1762
2025-02-26,20:04:00,CNR2999135885,Success,CUST45965,eBike,Hebbal,RT Nagar,2.03123312592804,2.54937474881508,0,,0,,0,,11.8716266641956,4,4.1,1792
2025-02-07,06:23:00,CNR2786481392,Incomplete,CUST28854,Prime Plus,Kaggadasapura,Brookefield,,,0,,0,,1,Customer Demand,,,,
2025-02-01,03:55:00,CNR8514956510,Driver Canceled,CUST67388,Prime Plus,Yelahanka,Hulimavu,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-10,02:29:00,CNR7097315543,Success,CUST11495,Auto,Brookefield,HSR Layout,13.5463863914641,8.39040880237584,0,,0,,0,,27.7788044496204,3.2,4.8,131
2025-02-24,16:21:00,CNR5445426979,Driver Canceled,CUST27396,eBike,Hennur,Whitefield,,,0,,1,Customer related issue,0,,,,,
2025-02-11,10:51:00,CNR2093741810,Driver Canceled,CUST67990,Prime SUV,Rajajinagar,Kaggadasapura,,,0,,1,Customer related issue,0,,,,,
2025-02-26,07:40:00,CNR5767125582,Success,CUST60743,Bike,Bannerghatta,Benson Town,8.11475149968667,14.7370450284292,0,,0,,0,,5.61213734963335,4.9,4.5,155
2025-02-08,16:06:00,CNR4281635450,Customer Canceled,CUST37414,Prime SUV,Basavanagudi,Kaggadasapura,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-06,02:51:00,CNR7105891307,Incomplete,CUST14005,Prime Sedan,Jayanagar,Benson Town,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-02,18:46:00,CNR6269527021,Success,CUST60531,Auto,Indiranagar,Mahadevapura,14.6268978496265,7.35870417933295,0,,0,,0,,27.83217865039,5,3.3,945
2025-02-18,06:02:00,CNR3417343639,Success,CUST79953,Mini,Brookefield,Kanakapura Road,7.11962229775932,15.5595035312984,0,,0,,0,,13.9650762806738,4.8,3.2,107
2025-02-11,18:35:00,CNR2275134223,Success,CUST26061,Auto,Bellandur,Banashankari,9.72860501833966,4.86428270590612,0,,0,,0,,14.8311137295571,3.7,3.1,253
2025-02-17,22:36:00,CNR2325183191,Success,CUST69853,eBike,Ramamurthy Nagar,Bagmane Tech Park,4.15868482789267,3.40964324004367,0,,0,,0,,29.3313467225699,3.4,4.2,436
2025-02-15,20:02:00,CNR1897074882,Success,CUST99187,eBike,Domlur,Banashankari,14.1996752666047,5.61327771823288,0,,0,,0,,2.30668214983768,4.6,4.7,1265
2025-02-02,22:15:00,CNR8916337224,Success,CUST33369,Prime SUV,Brookefield,Fraser Town,10.1893339331975,7.66584398228727,0,,0,,0,,26.4507388301859,4.8,4.9,1612
2025-02-24,15:04:00,CNR6316168878,Success,CUST71662,Prime Sedan,Banashankari,Fraser Town,5.67175996036024,3.76978238240122,0,,0,,0,,14.7644481625274,3.4,4.8,1935
2025-02-15,08:35:00,CNR9152306127,Driver Canceled,CUST88869,Prime Sedan,Kammanahalli,Shantinagar,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-22,01:40:00,CNR6200392144,Success,CUST35819,eBike,Richmond Town,Kammanahalli,12.6263806423207,5.70537622472719,0,,0,,0,,18.5523694443261,4.8,3.3,279
2025-02-16,17:27:00,CNR2185498892,Success,CUST40373,Prime Sedan,Electronic City,Indiranagar,10.1745106710291,18.3801744064684,0,,0,,0,,19.6649426677618,4.7,4.6,657
2025-02-23,11:44:00,CNR4316443539,Incomplete,CUST59178,Prime Plus,Yelahanka,Benson Town,,,0,,0,,1,,,,,
2025-02-05,11:48:00,CNR1423943131,Success,CUST63236,Mini,Chikbanavara,Hebbal,6.35053470931339,6.09272533289522,0,,0,,0,,7.22482034580148,3.9,4.8,1861
2025-02-10,13:11:00,CNR9836576947,Success,CUST38278,Bike,Jayanagar,Bellandur,12.445579626961,16.1114151452965,0,,0,,0,,11.0524724848597,4.8,3.3,425
2025-02-02,01:58:00,CNR8940567725,Success,CUST68972,Auto,Banashankari,Bagmane Tech Park,3.10801116315226,18.8472120528101,0,,0,,0,,18.0865114283352,4.2,3.2,201
2025-02-09,02:39:00,CNR7105794912,Success,CUST50107,Bike,JP Nagar,KR Puram,9.793299072933,17.7004315994344,0,,0,,0,,9.17541262139889,4,4.6,111
2025-02-23,17:27:00,CNR4442242651,Success,CUST73997,eBike,Hebbal,Fraser Town,3.33509205733651,11.5221945724513,0,,0,,0,,24.9036355017843,4.5,4.3,245
2025-02-28,11:07:00,CNR4835274890,Success,CUST23907,Prime Plus,Rajajinagar,Marathahalli,11.2301602664369,18.3939932440372,0,,0,,0,,11.221987999662,3.1,3.8,190
